step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
301,70.2463,0.1331,1.37497,7.0167,0.3,0.3
302,70.262,0.1253,0.507269,6.8783,0.3,0.3
303,70.2818,0.1405,-1.22233,6.7367,0.3,0.3
304,70.3092,0.1656,-1.97241,6.9142,0.3,0.3
305,70.3389,0.1723,-0.594475,6.8758,0.3,0.3
306,70.3703,0.1772,-0.460998,6.8126,0.3,0.3
307,70.4025,0.1795,-0.266742,6.7733,0.3,0.3
308,70.4347,0.1794,-0.0867659,6.7798,0.3,0.3
309,70.4665,0.1785,-0.0265494,6.8314,0.3,0.3
310,70.4979,0.177,0.0188475,7.008,0.3,0.3
311,70.5294,0.1775,-0.131356,7.1823,0.3,0.3
312,70.5618,0.1801,-0.28969,7.3551,0.3,0.3
313,70.5944,0.1806,-0.132394,7.4101,0.3,0.3
314,70.6254,0.1759,0.258963,7.5568,0.3,0.3
315,70.6542,0.1698,0.365742,7.7297,0.3,0.3
316,70.6845,0.1741,-0.4156,7.841,0.3,0.3
317,70.7163,0.1782,-0.401883,7.8807,0.3,0.3
318,70.7486,0.1797,-0.207387,7.8807,0.3,0.3
319,70.7806,0.179,-0.042231,7.8971,0.3,0.3
320,70.8122,0.1777,0.00310572,7.9491,0.3,0.3
321,70.8432,0.176,0.0335629,8.0615,0.3,0.3
322,70.874,0.1756,-0.0638698,8.1169,0.3,0.3
323,70.9048,0.1756,-0.0939224,8.1717,0.3,0.3
324,70.9356,0.1753,-0.071385,8.2835,0.3,0.3
325,70.9661,0.1749,-0.0638175,8.3389,0.3,0.3
326,70.9966,0.1744,-0.0562198,8.3946,0.3,0.3
327,71.0263,0.1725,0.0492984,8.5614,0.3,0.3
328,71.0554,0.1704,0.0648773,8.7272,0.3,0.3
329,71.0847,0.1714,-0.167974,8.8879,0.3,0.3
330,71.1157,0.1761,-0.446937,9.0497,0.3,0.3
331,71.1473,0.1777,-0.21497,9.1958,0.3,0.3
332,71.1757,0.1685,0.597739,9.2886,0.3,0.3
333,71.2028,0.1647,0.19383,9.3433,0.3,0.3
334,71.2299,0.1646,-0.0836896,9.317,0.3,0.3
335,71.258,0.1674,-0.30208,9.4251,0.3,0.3
336,71.2873,0.1712,-0.378271,9.5265,0.3,0.3
337,71.3167,0.1717,-0.130973,9.5597,0.3,0.3
338,71.3459,0.1706,-0.0106939,9.5898,0.3,0.3
339,71.3743,0.1688,0.0422955,9.7491,0.3,0.3
340,71.4037,0.1714,-0.288536,9.9037,0.3,0.3
341,71.4354,0.178,-0.590569,10.0569,0.3,0.3
342,71.4669,0.1774,-0.0504425,10.1744,0.3,0.3
343,71.4925,0.1602,1.19967,10.2215,0.3,0.3
344,71.5136,0.1451,1.04666,10.3522,0.3,0.3
345,71.5349,0.146,-0.153658,10.1825,0.3,0.3
346,71.5641,0.1708,-1.95365,10.0137,0.3,0.3
347,71.6008,0.1916,-1.65995,10.0634,0.3,0.3
348,71.6388,0.195,-0.356025,9.9561,0.3,0.3
349,71.6714,0.1804,0.998301,9.7808,0.3,0.3
350,71.7012,0.1726,0.490589,9.8307,0.3,0.3
351,71.7267,0.1599,0.861851,9.6658,0.3,0.3
352,71.755,0.1681,-0.708159,9.6452,0.3,0.3
353,71.7951,0.2002,-2.51035,9.575,0.3,0.3
354,71.8478,0.2296,-2.31674,9.4545,0.3,0.3
355,71.9056,0.2404,-0.925051,9.2754,0.3,0.3
356,71.9575,0.2278,0.833661,9.1089,0.3,0.3
357,71.9944,0.1922,2.56928,9.1225,0.3,0.3
358,72.02,0.1599,2.33143,8.9713,0.3,0.3
359,72.0432,0.1525,0.4661,8.9107,0.3,0.3
360,72.0648,0.147,0.325206,8.8472,0.3,0.3
361,72.0856,0.1442,0.123502,8.8136,0.3,0.3
362,72.1069,0.1459,-0.214551,8.9102,0.3,0.3
363,72.1287,0.1477,-0.222636,8.9651,0.3,0.3
364,72.1505,0.1477,-0.08768,8.9955,0.3,0.3
365,72.1701,0.1399,0.499618,9.1263,0.3,0.3
366,72.1869,0.1294,0.705229,9.2886,0.3,0.3
367,72.2048,0.1338,-0.413631,9.2972,0.3,0.3
368,72.2301,0.1591,-1.98877,9.324,0.3,0.3
369,72.2581,0.1673,-0.708779,9.3097,0.3,0.3
370,72.2908,0.1809,-1.11791,9.1353,0.3,0.3
371,72.3205,0.1725,0.534555,9.0457,0.3,0.3
372,72.3398,0.1386,2.45718,8.9506,0.3,0.3
373,72.3513,0.1076,2.24895,8.8535,0.3,0.3
374,72.3605,0.0955,0.835053,8.618,0.3,0.3
375,72.3734,0.1139,-1.458,8.4766,0.3,0.3
376,72.3963,0.1512,-2.88674,8.5653,0.3,0.3
377,72.423,0.1635,-1.01548,8.5276,0.3,0.3
378,72.4534,0.1742,-0.898738,8.4515,0.3,0.3
379,72.4869,0.1832,-0.773993,8.3815,0.3,0.3
380,72.5231,0.1903,-0.63368,8.3197,0.3,0.3
381,72.5612,0.1952,-0.470209,8.2669,0.3,0.3
382,72.6003,0.1975,-0.275958,8.232,0.3,0.3
383,72.6392,0.1974,-0.0959873,8.2391,0.3,0.3
384,72.6779,0.1966,-0.0433063,8.2884,0.3,0.3
385,72.7163,0.196,-0.0581851,8.3443,0.3,0.3
386,72.7547,0.1959,-0.0957138,8.3991,0.3,0.3
387,72.7931,0.1961,-0.118333,8.4546,0.3,0.3
388,72.8317,0.1963,-0.118452,8.5102,0.3,0.3
389,72.8702,0.1963,-0.10351,8.5655,0.3,0.3
390,72.9087,0.1962,-0.0960393,8.6208,0.3,0.3
391,72.9471,0.196,-0.0885381,8.6761,0.3,0.3
392,72.9855,0.1959,-0.0960669,8.7313,0.3,0.3
393,73.0238,0.1957,-0.0885656,8.7864,0.3,0.3
394,73.0618,0.1951,-0.0584441,8.8961,0.3,0.3
395,73.0998,0.1948,-0.0809126,8.9509,0.3,0.3
396,73.1377,0.1946,-0.0884109,9.0055,0.3,0.3
