step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:
5170,14837.8,2.8619,-0.401546,11.5717,0.1
5171,14846,2.8638,-0.403047,11.5154,0.1
5172,14854.2,2.8625,-0.403069,11.5668,0.1
5173,14862.4,2.8556,-0.401566,11.5643,0.1
5174,14870.5,2.8519,-0.403902,11.49,0.1
5175,14878.5,2.8314,-0.396548,11.4685,0.1
5176,14886.4,2.8097,-0.395303,11.5183,0.1
5177,14894.1,2.7724,-0.386719,11.5088,0.1
5178,14901.8,2.7613,-0.39747,11.5639,0.1
5179,14909.1,2.7123,-0.378766,11.4954,0.1
5180,14916.4,2.6986,-0.392865,11.5703,0.1
5181,14923.6,2.6841,-0.392437,11.5689,0.1
5182,14930.6,2.6536,-0.384314,11.5221,0.1
5183,14937.6,2.6379,-0.389983,11.4391,0.1
5184,14944.3,2.5861,-0.371656,11.516,0.1
5185,14950.6,2.5092,-0.355181,11.5427,0.1
5186,14956.6,2.4456,-0.355364,11.5497,0.1
5187,14962.2,2.3779,-0.348142,11.4993,0.1
5188,14967.6,2.3303,-0.352588,11.533,0.1
5189,14973,2.306,-0.360631,11.5045,0.1
5190,14978.2,2.2809,-0.358941,11.5407,0.1
5191,14983.3,2.2554,-0.357359,11.5614,0.1
5192,14988.2,2.2293,-0.355623,11.4808,0.1
5193,14992.8,2.14,-0.322483,11.5028,0.1
5194,14997.2,2.0948,-0.336651,11.5383,0.1
5195,15001.5,2.0839,-0.350323,11.5318,0.1
5196,15005.7,2.0414,-0.334453,11.587,0.1
5197,15009.6,1.9853,-0.324396,11.4238,0.1
5198,15013.7,2.0094,-0.359891,11.4599,0.1
5199,15017.7,2.0094,-0.351256,11.4599,0.1
5200,15021.6,1.9625,-0.328787,11.4627,0.1
5201,15025.5,1.9727,-0.353633,11.6085,0.1
5202,15029.4,1.9886,-0.358497,11.3612,0.1
5203,15033.4,1.987,-0.352331,11.622,0.1
5204,15037.3,1.994,-0.357468,11.437,0.1
5205,15041.3,2.0006,-0.358968,11.6495,0.1
5206,15045.4,2.0091,-0.361583,11.4584,0.1
5207,15049.5,2.02,-0.364643,11.5658,0.1
5208,15053.6,2.0324,-0.367499,11.4997,0.1
5209,15057.8,2.045,-0.369861,11.5426,0.1
5210,15062,2.0567,-0.3717,11.5349,0.1
5211,15066.3,2.0786,-0.379009,11.5566,0.1
5212,15070.7,2.0889,-0.376444,11.5891,0.1
5213,15075.1,2.0982,-0.378023,11.4668,0.1
5214,15079.5,2.1073,-0.379906,11.6031,0.1
5215,15084,2.1153,-0.381324,11.3553,0.1
5216,15088.5,2.1231,-0.383086,11.5761,0.1
5217,15093.1,2.1364,-0.387684,11.6667,0.1
5218,15097.7,2.1421,-0.386285,11.4963,0.1
5219,15102.3,2.1474,-0.387728,11.5686,0.1
5220,15106.9,2.1518,-0.388884,11.5021,0.1
5221,15111.6,2.1559,-0.390252,11.468,0.1
5222,15116.2,2.159,-0.391242,11.5359,0.1
5223,15120.9,2.1619,-0.392533,11.5073,0.1
5224,15125.6,2.1638,-0.393405,11.5568,0.1
5225,15130.3,2.1654,-0.394527,11.5295,0.1
5226,15134.9,2.1658,-0.39517,11.5663,0.1
5227,15139.6,2.165,-0.395693,11.5599,0.1
5228,15144.3,2.1582,-0.393692,11.374,0.1
5229,15148.9,2.1547,-0.395739,11.5955,0.1
5230,15153.6,2.1506,-0.396165,11.3756,0.1
5231,15158.1,2.1346,-0.390872,11.5965,0.1
5232,15162.6,2.1279,-0.394986,11.4088,0.1
5233,15167.1,2.1046,-0.387068,11.6619,0.1
5234,15171.5,2.0955,-0.392886,11.4835,0.1
5235,15175.7,2.0654,-0.382509,11.5993,0.1
5236,15179.9,2.0299,-0.377813,11.3637,0.1
5237,15183.8,1.9889,-0.372508,11.6778,0.1
5238,15187.6,1.9432,-0.36703,11.3886,0.1
5239,15191.1,1.875,-0.352147,11.4668,0.1
5240,15194.5,1.8564,-0.371055,11.6683,0.1
5241,15197.7,1.7784,-0.340384,11.6128,0.1
5242,15200.8,1.7575,-0.362013,11.457,0.1
5243,15203.7,1.6922,-0.338569,11.5799,0.1
5244,15206.4,1.6463,-0.342562,11.5048,0.1
5245,15208.9,1.5983,-0.337722,11.5526,0.1
5246,15211.4,1.5734,-0.345258,11.5737,0.1
5247,15213.6,1.4703,-0.304403,11.493,0.1
5248,15215.5,1.3875,-0.304937,11.64,0.1
5249,15217.2,1.3015,-0.295708,11.4542,0.1
5250,15218.7,1.2117,-0.285814,11.5798,0.1
5251,15219.9,1.1185,-0.275693,11.5876,0.1
5252,15220.9,1.0225,-0.265484,11.4959,0.1
5253,15221.8,0.9228,-0.254496,11.5946,0.1
5254,15222.6,0.8889,-0.27787,11.6156,0.1
5255,15223.2,0.7861,-0.240423,11.3759,0.1
5256,15223.6,0.6423,-0.209964,11.5295,0.1
5257,15223.9,0.5313,-0.21225,11.6002,0.1
5258,15224.1,0.4566,-0.219528,11.5952,0.1
5259,15224.2,0.3429,-0.19273,11.5985,0.1
5260,15224.3,0.3046,-0.219212,11.5459,0.1
5261,15224.3,0.1491,-0.156857,11.5735,0.1
5262,15224.3,0.0294,-0.159221,11.5154,0.1
5263,15224.4,-0.0912,-0.146756,11.6093,0.1
5264,15224.4,-0.2131,-0.133939,11.5156,0.1
5265,15224.5,-0.254,-0.162122,11.58,0.1
5266,15224.5,-0.2949,-0.157885,11.5418,0.1
5267,15224.7,-0.4183,-0.112336,11.4691,0.1
5268,15225,-0.502,-0.119595,11.5632,0.1
5269,15225.4,-0.6702,-0.0686394,11.6069,0.1
5270,15225.9,-0.712,-0.114663,11.4545,0.1
5271,15226.6,-0.8383,-0.0678143,11.6512,0.1
5272,15227.6,-0.9641,-0.0549522,11.3893,0.1
5273,15228.6,-1.0067,-0.0834689,11.6173,0.1
5274,15229.7,-1.0484,-0.0791347,11.3727,0.1
5275,15230.9,-1.0911,-0.0739191,11.6491,0.1
5276,15232.2,-1.133,-0.0694826,11.3966,0.1
5277,15233.5,-1.1758,-0.0642547,11.6366,0.1
5278,15235,-1.2181,-0.0596157,11.469,0.1
5279,15236.7,-1.3039,-0.0329837,11.5204,0.1
5280,15238.5,-1.3467,-0.0452304,11.6203,0.1
5281,15240.5,-1.3892,-0.0404058,11.5521,0.1
5282,15242.5,-1.4317,-0.0354399,11.5632,0.1
5283,15244.7,-1.4742,-0.0304528,11.5513,0.1
5284,15247,-1.5164,-0.0255946,11.4744,0.1
5285,15249.4,-1.5587,-0.0205453,11.526,0.1
5286,15252,-1.6007,-0.0156649,11.4579,0.1
5287,15254.8,-1.6849,0.0104775,11.5266,0.1
5288,15257.8,-1.7271,-0.00123895,11.5886,0.1
5289,15260.9,-1.7692,0.00381565,11.5868,0.1
5290,15264.2,-1.8109,0.0087311,11.4825,0.1
5291,15267.6,-1.8527,0.0138775,11.5652,0.1
5292,15271.2,-1.894,0.0187545,11.4589,0.1
5293,15275,-1.9358,0.0241024,11.6178,0.1
5294,15278.9,-1.9766,0.0287707,11.4036,0.1
5295,15283,-2.0183,0.0343098,11.6506,0.1
5296,15287.2,-2.0589,0.0389593,11.4257,0.1
5297,15291.6,-2.1002,0.0444194,11.6753,0.1
5298,15296.2,-2.1407,0.0492197,11.4778,0.1
5299,15300.9,-2.1812,0.0543603,11.538,0.1
5300,15305.9,-2.2213,0.059321,11.4969,0.1
5301,15311,-2.2612,0.0643616,11.4571,0.1
5302,15316.3,-2.3009,0.069402,11.4906,0.1
5303,15321.8,-2.3404,0.0744422,11.4713,0.1
5304,15327.8,-2.4581,0.118721,11.5128,0.1
5305,15334.4,-2.5737,0.130728,11.5047,0.1
5306,15341.2,-2.6117,0.104794,11.5379,0.1
5307,15348.3,-2.6494,0.109769,11.5332,0.1
5308,15355.5,-2.6864,0.114532,11.421,0.1
5309,15362.9,-2.7239,0.119844,11.6201,0.1
5310,15372.3,-3.0615,0.275175,11.3319,0.1
5311,15381.4,-3.0137,0.117741,11.5814,0.1
5312,15390,-2.9353,0.0991291,11.4455,0.1
5313,15398.8,-2.9777,0.153178,11.4549,0.1
5314,15407.8,-3.0006,0.149168,11.454,0.1
5315,15417,-3.02,0.151218,11.4973,0.1
5316,15426.2,-3.0363,0.153126,11.4897,0.1
5317,15435.5,-3.0591,0.159536,11.5372,0.1
5318,15445,-3.0687,0.15675,11.474,0.1
5319,15454.4,-3.0781,0.159149,11.4211,0.1
5320,15464.1,-3.1043,0.170041,11.5251,0.1
5321,15473.8,-3.1126,0.165268,11.5418,0.1
5322,15483.5,-3.1203,0.167358,11.4254,0.1
5323,15493.3,-3.1279,0.169642,11.5761,0.1
5324,15503.2,-3.1483,0.178376,11.4082,0.1
5325,15513.1,-3.1546,0.174943,11.5782,0.1
5326,15523.1,-3.1603,0.176853,11.3053,0.1
5327,15533.2,-3.171,0.181509,11.3427,0.1
5328,15543.3,-3.1846,0.185621,11.5363,0.1
5329,15553.5,-3.1883,0.183625,11.2673,0.1
5330,15563.7,-3.1918,0.185491,11.5364,0.1
5331,15573.9,-3.1947,0.187139,11.3116,0.1
5332,15584.1,-3.1976,0.189027,11.5566,0.1
5333,15594.4,-3.1999,0.190617,11.2962,0.1
5334,15604.6,-3.202,0.192348,11.5411,0.1
5335,15614.9,-3.2036,0.19391,11.3594,0.1
5336,15625.1,-3.2051,0.195623,11.6532,0.1
5337,15635.4,-3.2051,0.196625,11.6532,0.1
5338,15645.7,-3.2059,0.198628,11.3661,0.1
5339,15656,-3.2066,0.200262,11.5246,0.1
5340,15666.3,-3.2067,0.201635,11.2715,0.1
5341,15676.5,-3.2066,0.203148,11.5701,0.1
5342,15686.8,-3.2051,0.204041,11.6035,0.1
5343,15697.1,-3.2051,0.206243,11.6035,0.1
5344,15707.3,-3.2022,0.206394,11.6032,0.1
5345,15717.6,-3.2001,0.208104,11.3289,0.1
5346,15727.8,-3.1977,0.209343,11.6178,0.1
5347,15738,-3.195,0.210551,11.2522,0.1
5348,15748.2,-3.1919,0.211677,11.5973,0.1
5349,15758.4,-3.1883,0.212711,11.3207,0.1
5350,15768.5,-3.1845,0.213843,11.5395,0.1
5351,15778.6,-3.1802,0.214803,11.3018,0.1
5352,15788.7,-3.1754,0.215711,11.6098,0.1
5353,15798.7,-3.1647,0.213863,11.6819,0.1
5354,15808.7,-3.1588,0.216773,11.3308,0.1
5355,15818.6,-3.1524,0.217509,11.6782,0.1
5356,15828.5,-3.146,0.218442,11.135,0.1
5357,15838.3,-3.1314,0.215268,11.5868,0.1
5358,15848.1,-3.1236,0.218769,11.368,0.1
5359,15857.8,-3.1151,0.219197,11.8085,0.1
5360,15867.4,-3.1065,0.21985,11.3661,0.1
5361,15877,-3.0882,0.215684,11.2957,0.1
5362,15886.5,-3.0784,0.219644,11.6061,0.1
5363,15895.9,-3.0683,0.220048,11.3611,0.1
5364,15905.2,-3.0578,0.220367,11.6502,0.1
5365,15914.5,-3.0472,0.22079,11.2722,0.1
5366,15923.7,-3.0358,0.220848,11.7123,0.1
5367,15932.7,-3.0001,0.209058,11.6165,0.1
5368,15941.5,-2.9605,0.205018,11.3674,0.1
5369,15950.1,-2.9326,0.208375,11.2068,0.1
5370,15958.6,-2.9178,0.213594,11.7306,0.1
5371,15967,-2.9033,0.213715,11.2238,0.1
5372,15975.3,-2.8726,0.205602,11.2186,0.1
5373,15983.4,-2.8564,0.21121,11.744,0.1
5374,15991.5,-2.8404,0.21111,11.2993,0.1
5375,15999.4,-2.8066,0.202013,11.3674,0.1
5376,16007,-2.7531,0.19016,11.8052,0.1
5377,16014.2,-2.6976,0.185159,11.2619,0.1
5378,16021.4,-2.6781,0.198948,11.7607,0.1
5379,16028.3,-2.6191,0.178557,11.3436,0.1
5380,16035,-2.5982,0.193006,11.8346,0.1
5381,16041.5,-2.5361,0.171584,11.2188,0.1
5382,16047.6,-2.4706,0.16491,11.7642,0.1
5383,16053.6,-2.4488,0.181434,11.2499,0.1
5384,16059.2,-2.3802,0.157044,11.7731,0.1
5385,16064.4,-2.2847,0.137876,11.7761,0.1
5386,16069.3,-2.2107,0.140182,11.3632,0.1
5387,16074.1,-2.1852,0.158124,11.7618,0.1
5388,16078.8,-2.1605,0.157055,11.3198,0.1
5389,16083.3,-2.1344,0.154952,11.8362,0.1
5390,16087.8,-2.1088,0.153646,11.3504,0.1
5391,16092.1,-2.08,0.150526,11.7188,0.1
5392,16096.3,-2.0487,0.147421,11.3926,0.1
5393,16100.2,-1.9762,0.124679,11.4406,0.1
5394,16104,-1.9354,0.134246,11.6637,0.1
5395,16107.6,-1.8965,0.132065,11.4583,0.1
5396,16111,-1.8688,0.134709,11.7076,0.1
5397,16114.5,-1.8466,0.135612,11.5007,0.1
5398,16117.8,-1.8295,0.136857,11.7873,0.1
5399,16121.1,-1.8182,0.138956,11.4564,0.1
5400,16123.8,-1.6448,0.0575986,11.7352,0.1
5401,16126.2,-1.5438,0.0772305,11.805,0.1
5402,16128.4,-1.4942,0.0935776,11.4456,0.1
5403,16130.5,-1.4432,0.0886392,11.7938,0.1
5404,16132.5,-1.3944,0.0853364,11.2759,0.1
5405,16134.3,-1.3431,0.079878,11.8043,0.1
5406,16135.8,-1.2428,0.0508694,11.7891,0.1
5407,16137.2,-1.1934,0.0668861,11.3026,0.1
5408,16138.5,-1.1418,0.061417,11.836,0.1
5409,16139.7,-1.0923,0.0578531,11.3594,0.1
5410,16140.6,-0.9391,0.00152265,11.8545,0.1
5411,16141.4,-0.8891,0.0382472,11.4022,0.1
5412,16141.9,-0.7372,-0.0173342,11.7097,0.1
5413,16142.3,-0.5862,-0.0317811,11.4311,0.1
5414,16142.5,-0.4341,-0.047214,11.8007,0.1
5415,16142.5,-0.2338,-0.0864071,11.8288,0.1
5416,16142.6,-0.185,-0.0305946,11.3928,0.1
5417,16142.6,-0.0367,-0.0852063,11.8495,0.1
5418,16142.6,0.1091,-0.0988408,11.4005,0.1
5419,16142.6,0.1581,-0.0650999,11.6704,0.1
5420,16142.6,0.2061,-0.0696029,11.5057,0.1
5421,16142.7,0.2552,-0.0750805,11.7807,0.1
5422,16142.8,0.3518,-0.103916,11.7344,0.1
5423,16143,0.3998,-0.0894763,11.5612,0.1
5424,16143.2,0.4483,-0.0947505,11.7584,0.1
5425,16143.4,0.4952,-0.0990481,11.4044,0.1
5426,16143.8,0.5896,-0.127783,11.4711,0.1
5427,16144.2,0.6373,-0.114192,11.706,0.1
5428,16144.7,0.6838,-0.118703,11.5015,0.1
5429,16145.2,0.7306,-0.123869,11.6382,0.1
5430,16145.8,0.7764,-0.128437,11.4176,0.1
5431,16146.5,0.8229,-0.133778,11.6538,0.1
5432,16147.2,0.8683,-0.138313,11.4224,0.1
5433,16148.2,1.0046,-0.188805,11.6756,0.1
5434,16149.3,1.0493,-0.157159,11.4885,0.1
5435,16150.5,1.0945,-0.162427,11.7657,0.1
5436,16151.8,1.1385,-0.166916,11.4944,0.1
5437,16153.2,1.1828,-0.172057,11.6574,0.1
5438,16154.7,1.2259,-0.1765,11.4072,0.1
5439,16156.5,1.3126,-0.203267,11.476,0.1
5440,16158.3,1.3561,-0.191015,11.7486,0.1
5441,16160.2,1.398,-0.195264,11.4618,0.1
5442,16162.3,1.4406,-0.200524,11.7082,0.1
5443,16164.5,1.4821,-0.204975,11.5111,0.1
5444,16167.1,1.6061,-0.251178,11.6843,0.1
5445,16169.8,1.6461,-0.222401,11.4451,0.1
5446,16172.9,1.7646,-0.266533,11.7368,0.1
5447,16176.5,1.8789,-0.277223,11.4585,0.1
5448,16180.4,1.9899,-0.287998,11.6886,0.1
5449,16184.5,2.0253,-0.26231,11.4054,0.1
5450,16189.1,2.1298,-0.301465,11.6466,0.1
5451,16194,2.2301,-0.31093,11.372,0.1
5452,16199.1,2.263,-0.288392,11.6301,0.1
5453,16204.7,2.357,-0.32341,11.3931,0.1
5454,16210.4,2.3879,-0.302454,11.6461,0.1
5455,16216.2,2.4175,-0.306103,11.444,0.1
5456,16222.5,2.5053,-0.339416,11.6627,0.1
5457,16229.1,2.5612,-0.333526,11.6634,0.1
5458,16236.1,2.6402,-0.351986,11.4005,0.1
5459,16243.4,2.7144,-0.358844,11.6539,0.1
5460,16250.9,2.7376,-0.342132,11.3595,0.1
5461,16258.5,2.7606,-0.345733,11.5558,0.1
5462,16266.5,2.8256,-0.370446,11.4084,0.1
5463,16274.9,2.8864,-0.376289,11.5259,0.1
5464,16283.2,2.8864,-0.353412,11.5259,0.1
5465,16291.7,2.9236,-0.373474,11.5947,0.1
5466,16300.4,2.9412,-0.368864,11.3717,0.1
5467,16309.1,2.9585,-0.371954,11.5744,0.1
5468,16318.2,3.0062,-0.390387,11.4097,0.1
5469,16327.5,3.0491,-0.394281,11.6746,0.1
5470,16337.1,3.0969,-0.40257,11.5238,0.1
5471,16346.9,3.134,-0.403567,11.6377,0.1
5472,16356.8,3.1546,-0.400604,11.3665,0.1
5473,16366.9,3.1696,-0.401449,11.5443,0.1
5474,16377,3.1786,-0.401538,11.3638,0.1
5475,16387.1,3.1825,-0.401479,11.5034,0.1
5476,16397.2,3.1806,-0.40056,11.4487,0.1
5477,16407.3,3.1733,-0.399256,11.5772,0.1
5478,16417.3,3.1602,-0.397206,11.4068,0.1
5479,16427.2,3.1416,-0.394717,11.5765,0.1
5480,16436.9,3.118,-0.391916,11.3404,0.1
5481,16446.6,3.118,-0.402915,11.3404,0.1
5482,16456.1,3.0779,-0.384404,11.4513,0.1
5483,16465.5,3.0779,-0.401983,11.4513,0.1
5484,16475,3.0665,-0.397816,11.6001,0.1
5485,16484.3,3.0545,-0.397904,11.3912,0.1
5486,16493.5,3.0418,-0.397875,11.5849,0.1
5487,16502.5,3.0004,-0.383755,11.3842,0.1
5488,16511.3,2.9532,-0.378191,11.5742,0.1
5489,16519.7,2.9009,-0.372372,11.4557,0.1
5490,16528,2.8826,-0.385583,11.5106,0.1
5491,16536.2,2.8637,-0.384885,11.458,0.1
5492,16544.3,2.8445,-0.384267,11.4413,0.1
5493,16552,2.7825,-0.362338,11.5176,0.1
5494,16559.4,2.7241,-0.3593,11.5221,0.1
5495,16566.8,2.7064,-0.375164,11.4051,0.1
5496,16574,2.6895,-0.375138,11.5923,0.1
5497,16581.1,2.6737,-0.375335,11.3287,0.1
5498,16588.1,2.644,-0.368127,11.4074,0.1
5499,16595.1,2.63,-0.374322,11.6276,0.1
5500,16601.8,2.6047,-0.368575,11.4328,0.1
5501,16608.5,2.5828,-0.369036,11.5154,0.1
5502,16615.1,2.5641,-0.369728,11.4277,0.1
5503,16621.6,2.549,-0.370933,11.5459,0.1
5504,16628,2.5373,-0.372391,11.4181,0.1
5505,16634.4,2.5287,-0.374036,11.5742,0.1
5506,16640.7,2.5129,-0.370832,11.3178,0.1
5507,16647,2.4973,-0.370601,11.5881,0.1
5508,16653.1,2.4824,-0.370632,11.3498,0.1
5509,16659.2,2.4679,-0.370576,11.5916,0.1
5510,16665.2,2.4541,-0.370703,11.332,0.1
5511,16671.2,2.4407,-0.370743,11.5616,0.1
5512,16677,2.4035,-0.358705,11.4723,0.1
5513,16682.6,2.3811,-0.363576,11.4797,0.1
5514,16688.1,2.3455,-0.355908,11.4393,0.1
5515,16693.6,2.3455,-0.371321,11.4393,0.1
5516,16698.9,2.2904,-0.344916,11.5246,0.1
5517,16703.9,2.2432,-0.344478,11.448,0.1
5518,16708.7,2.1917,-0.338704,11.6162,0.1
5519,16713.4,2.1739,-0.351491,11.3659,0.1
5520,16718.1,2.1553,-0.350388,11.6212,0.1
5521,16722.6,2.1166,-0.339537,11.616,0.1
5522,16727,2.0967,-0.346115,11.3623,0.1
5523,16731.3,2.0761,-0.344813,11.6204,0.1
5524,16735.3,2.0111,-0.321559,11.4975,0.1
5525,16739,1.918,-0.301968,11.5119,0.1
5526,16742.6,1.8936,-0.327954,11.5724,0.1
5527,16745.9,1.818,-0.300823,11.5004,0.1
5528,16749,1.7655,-0.305696,11.489,0.1
5529,16751.8,1.6839,-0.286738,11.6499,0.1
5530,16754.6,1.656,-0.306256,11.441,0.1
5531,16757.2,1.6273,-0.30388,11.6875,0.1
5532,16759.8,1.5985,-0.301759,11.487,0.1
5533,16762.3,1.5688,-0.299213,11.7087,0.1
5534,16764.6,1.539,-0.296963,11.5119,0.1
5535,16766.9,1.5089,-0.294587,11.5939,0.1
5536,16769.1,1.4783,-0.292066,11.5322,0.1
5537,16771.2,1.4474,-0.28958,11.5732,0.1
5538,16773.2,1.4157,-0.286798,11.6154,0.1
5539,16775.1,1.3839,-0.28427,11.6127,0.1
5540,16776.9,1.3518,-0.281616,11.508,0.1
5541,16778.7,1.3191,-0.278765,11.6755,0.1
5542,16780.2,1.2532,-0.259522,11.6227,0.1
5543,16781.7,1.2197,-0.269742,11.4814,0.1
5544,16783.1,1.1854,-0.266585,11.7387,0.1
5545,16784.5,1.1511,-0.26373,11.5403,0.1
5546,16785.7,1.1165,-0.260708,11.6049,0.1
5547,16786.8,1.0466,-0.240122,11.5216,0.1
5548,16787.8,1.0109,-0.250737,11.5492,0.1
5549,16788.8,0.9753,-0.247705,11.5355,0.1
5550,16789.7,0.9389,-0.244214,11.6024,0.1
5551,16790.5,0.9027,-0.241126,11.5391,0.1
5552,16791.2,0.8658,-0.237588,11.574,0.1
5553,16791.8,0.7914,-0.215544,11.6012,0.1
5554,16792.4,0.754,-0.226981,11.5317,0.1
5555,16793,0.754,-0.242318,11.5317,0.1
5556,16793.4,0.678,-0.204657,11.5615,0.1
5557,16793.8,0.6392,-0.215977,11.6255,0.1
5558,16794.2,0.6003,-0.212347,11.6581,0.1
5559,16794.5,0.5614,-0.208738,11.5424,0.1
5560,16794.8,0.5221,-0.204909,11.6556,0.1
5561,16795,0.483,-0.20132,11.4771,0.1
5562,16795.2,0.4429,-0.197132,11.7261,0.1
5563,16795.4,0.4033,-0.193573,11.5051,0.1
5564,16795.5,0.3629,-0.189395,11.6998,0.1
5565,16795.6,0.2421,-0.145276,11.4498,0.1
5566,16795.6,0.1185,-0.131855,11.7115,0.1
5567,16795.6,0.0777,-0.160934,11.4302,0.1
5568,16795.6,-0.047,-0.11488,11.7432,0.1
5569,16795.6,-0.1727,-0.101824,11.5957,0.1
5570,16795.7,-0.2987,-0.0889546,11.5585,0.1
5571,16795.9,-0.4256,-0.0756918,11.5902,0.1
5572,16796.2,-0.5534,-0.0622751,11.679,0.1
5573,16796.6,-0.596,-0.0917971,11.6482,0.1
5574,16797.1,-0.724,-0.0444751,11.7004,0.1
5575,16797.8,-0.8518,-0.0313492,11.4407,0.1
5576,16798.9,-1.0215,0.0028915,11.435,0.1
5577,16800.2,-1.1486,-0.0008642,11.6961,0.1
5578,16801.9,-1.3163,0.032804,11.7593,0.1
5579,16803.8,-1.3579,-0.0127971,11.5725,0.1
5580,16805.8,-1.4407,0.0126833,11.5393,0.1
5581,16808.3,-1.5645,0.0422455,11.575,0.1
5582,16811.1,-1.6876,0.0551193,11.5152,0.1
5583,16814.1,-1.7286,0.0272436,11.6487,0.1
5584,16817.5,-1.8485,0.0717179,11.4368,0.1
5585,16821.4,-1.9683,0.084642,11.6476,0.1
5586,16825.8,-2.0856,0.0964148,11.4573,0.1
5587,16830.6,-2.2017,0.108646,11.6139,0.1
5588,16836,-2.315,0.120013,11.6005,0.1
5589,16841.8,-2.4265,0.131656,11.6558,0.1
5590,16847.9,-2.4626,0.106338,11.4792,0.1
5591,16854.5,-2.5701,0.146933,11.6529,0.1
5592,16861.5,-2.6403,0.140353,11.6353,0.1
5593,16869,-2.7424,0.164694,11.3924,0.1
5594,16877.1,-2.8429,0.175526,11.5813,0.1
5595,16885.4,-2.8753,0.152963,11.4413,0.1
5596,16893.8,-2.9079,0.157757,11.607,0.1
5597,16902.5,-2.9392,0.161837,11.3133,0.1
5598,16911.3,-2.9711,0.166752,11.5858,0.1
5599,16920.3,-3.002,0.170943,11.376,0.1
5600,16929.5,-3.0335,0.17585,11.6319,0.1
5601,16938.9,-3.0637,0.179882,11.3489,0.1
5602,16948.5,-3.0943,0.184649,11.5896,0.1
5603,16958.2,-3.1239,0.188771,11.3784,0.1
5604,16968.2,-3.1539,0.193508,11.6583,0.1
5605,16978.3,-3.1829,0.197599,11.4597,0.1
5606,16988.6,-3.2121,0.202205,11.6528,0.1
5607,16999.1,-3.2402,0.206196,11.4565,0.1
5608,17009.8,-3.2684,0.21069,11.6046,0.1
5609,17020.7,-3.2957,0.214708,11.4368,0.1
5610,17031.7,-3.3231,0.219149,11.6525,0.1
5611,17042.9,-3.3495,0.223064,11.4474,0.1
5612,17054.5,-3.4011,0.240004,11.3586,0.1
5613,17066.6,-3.4757,0.258402,11.5837,0.1
5614,17079.1,-3.5455,0.265235,11.4558,0.1
5615,17091.7,-3.5455,0.239088,11.4558,0.1
5616,17104.4,-3.5681,0.252172,11.5683,0.1
5617,17117.3,-3.5898,0.255777,11.4578,0.1
5618,17130.7,-3.6528,0.280423,11.371,0.1
5619,17144.6,-3.7303,0.295838,11.5464,0.1
5620,17158.9,-3.7828,0.29298,11.5027,0.1
5621,17173.3,-3.7994,0.282179,11.5003,0.1
5622,17188.1,-3.8446,0.300062,11.4788,0.1
5623,17203.3,-3.8982,0.310731,11.477,0.1
5624,17218.5,-3.8976,0.29094,11.4718,0.1
5625,17233.6,-3.8856,0.287122,11.4971,0.1
5626,17248.5,-3.8581,0.280101,11.4516,0.1
5627,17263.1,-3.819,0.273461,11.5424,0.1
5628,17277.3,-3.7754,0.269189,11.4688,0.1
5629,17291.2,-3.7286,0.265093,11.4427,0.1
5630,17304.7,-3.6771,0.259902,11.5298,0.1
5631,17318.1,-3.6592,0.273381,11.5553,0.1
5632,17331.1,-3.6029,0.254193,11.499,0.1
5633,17343.7,-3.5428,0.248434,11.4992,0.1
5634,17355.8,-3.4783,0.241963,11.4588,0.1
5635,17367.7,-3.456,0.258341,11.6312,0.1
5636,17379.2,-3.3879,0.234905,11.3747,0.1
5637,17390.3,-3.3401,0.239915,11.3521,0.1
5638,17401,-3.2651,0.223168,11.6872,0.1
5639,17411.2,-3.1871,0.215761,11.4835,0.1
5640,17420.8,-3.106,0.207964,11.6255,0.1
5641,17429.9,-3.0224,0.200115,11.3956,0.1
5642,17438.9,-2.9936,0.220652,11.6612,0.1
5643,17447.7,-2.9652,0.219455,11.3885,0.1
5644,17456.3,-2.9357,0.217533,11.6553,0.1
5645,17464.8,-2.9064,0.216136,11.4254,0.1
5646,17472.7,-2.8147,0.183413,11.7189,0.1
5647,17480.3,-2.7522,0.190219,11.6821,0.1
5648,17487.7,-2.721,0.20098,11.4126,0.1
5649,17494.9,-2.6889,0.198754,11.6899,0.1
5650,17501.9,-2.6573,0.197123,11.3959,0.1
5651,17508.8,-2.6247,0.194775,11.6437,0.1
5652,17515.4,-2.5587,0.176095,11.7386,0.1
5653,17521.8,-2.5255,0.187157,11.5404,0.1
5654,17528,-2.4918,0.184833,11.642,0.1
5655,17534,-2.4579,0.182592,11.5797,0.1
5656,17539.9,-2.4242,0.180514,11.5262,0.1
5657,17545.4,-2.3551,0.160622,11.6152,0.1
5658,17550.8,-2.32,0.171872,11.6255,0.1
5659,17556,-2.2848,0.169454,11.6435,0.1
5660,17561.1,-2.2495,0.167009,11.5408,0.1
5661,17565.8,-2.1782,0.146568,11.4377,0.1
5662,17570.4,-2.1418,0.157959,11.7035,0.1
5663,17574.9,-2.106,0.155672,11.4496,0.1
5664,17579,-2.0328,0.134408,11.4388,0.1
5665,17583,-1.9955,0.146036,11.7047,0.1
5666,17586.8,-1.9587,0.143536,11.4796,0.1
5667,17590.5,-1.9209,0.140316,11.7655,0.1
5668,17594.1,-1.8836,0.137728,11.5364,0.1
5669,17597.3,-1.8079,0.115702,11.4984,0.1
5670,17600.5,-1.7692,0.127516,11.7838,0.1
