step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
232,35.1906,-0.0206,-0.0118987,21.8826,0.307284,0.3065
233,35.1911,-0.0218,-0.0223202,21.9747,0.307656,0.3068
234,35.1916,-0.0222,-0.0437813,21.9992,0.307764,0.3073
235,35.1921,-0.0236,-0.0163413,22.0924,0.308231,0.3077
236,35.1927,-0.0243,-0.0350106,22.1176,0.308437,0.3078
237,35.1934,-0.025,-0.0347793,22.1509,0.308659,0.3082
238,35.194,-0.0258,-0.0318174,22.1769,0.308915,0.3084
239,35.1947,-0.0266,-0.0315548,22.2096,0.309168,0.3087
240,35.1955,-0.0276,-0.0258313,22.236,0.30949,0.3089
241,35.1964,-0.0297,0.0045239,22.2952,0.31018,0.3092
242,35.1973,-0.0308,-0.0221199,22.327,0.310506,0.3095
243,35.1983,-0.0319,-0.0217628,22.3541,0.310855,0.3102
244,35.1996,-0.035,0.0331969,22.445,0.311882,0.3105
245,35.2009,-0.0362,-0.0177123,22.4719,0.31222,0.3109
246,35.2022,-0.037,-0.0282408,22.5036,0.312464,0.3119
247,35.2039,-0.0402,0.0375533,22.6232,0.313532,0.3122
248,35.2056,-0.0411,-0.0242417,22.6474,0.313766,0.3125
249,35.2073,-0.0416,-0.0348564,22.6818,0.313915,0.3135
250,35.2091,-0.0422,-0.0319405,22.7053,0.314108,0.3138
251,35.2109,-0.0429,-0.028994,22.7415,0.314333,0.3139
252,35.2127,-0.0429,-0.0478576,22.7415,0.314317,0.3139
253,35.2146,-0.0426,-0.0560114,22.8007,0.314216,0.3143
254,35.2163,-0.0421,-0.0615256,22.8227,0.314053,0.3143
255,35.2181,-0.0426,-0.0343394,22.8587,0.314235,0.3142
256,35.2202,-0.0454,0.0286392,22.8809,0.315174,0.3141
257,35.2217,-0.0387,-0.229838,22.9158,0.312838,0.3142
258,35.2226,-0.0304,-0.275502,22.9392,0.310173,0.3152
259,35.2232,-0.0241,-0.223372,22.9611,0.308223,0.3128
260,35.2236,-0.0201,-0.162454,22.9663,0.307009,0.3102
261,35.2239,-0.0172,-0.13361,22.9884,0.306115,0.3082
262,35.2241,-0.0147,-0.123547,23.0126,0.305333,0.307
263,35.2243,-0.0126,-0.113367,23.0388,0.304677,0.3061
264,35.2244,-0.0111,-0.0976072,23.0669,0.304216,0.3053
265,35.2245,-0.0102,-0.0816685,23.091,0.303944,0.3047
266,35.2246,-0.0098,-0.0682802,23.1206,0.303829,0.3042
