step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
272,30.9047,0.0724,-0.0999897,25.8559,0.3,0.3
273,30.9116,0.0833,-0.0922397,25.8293,0.3,0.3
274,30.9223,0.1035,-0.143821,25.8576,0.3,0.3
275,30.9351,0.1128,-0.0916796,25.8568,0.3,0.3
276,30.9498,0.1213,-0.089841,25.8885,0.3,0.3
277,30.9665,0.1293,-0.0893798,25.8958,0.3,0.3
278,30.9852,0.1369,-0.0893209,25.9237,0.3,0.3
279,31.006,0.1439,-0.088114,25.9364,0.3,0.3
280,31.0286,0.1504,-0.0872842,25.9603,0.3,0.3
281,31.0531,0.1565,-0.0868561,25.976,0.3,0.3
282,31.0793,0.162,-0.0852797,25.9977,0.3,0.3
283,31.1072,0.1671,-0.0846048,26.0149,0.3,0.3
284,31.1367,0.1716,-0.0827813,26.0354,0.3,0.3
285,31.1688,0.1792,-0.100235,26.0732,0.3,0.3
286,31.202,0.1822,-0.0780397,26.0917,0.3,0.3
287,31.2361,0.1846,-0.0756951,26.1108,0.3,0.3
288,31.2708,0.1865,-0.0737261,26.1295,0.3,0.3
289,31.3062,0.1879,-0.0716324,26.1488,0.3,0.3
290,31.3418,0.1889,-0.0699391,26.1675,0.3,0.3
291,31.3777,0.1895,-0.0681459,26.2054,0.3,0.3
292,31.4135,0.1891,-0.0631027,26.2244,0.3,0.3
293,31.4485,0.187,-0.0541338,26.2619,0.3,0.3
294,31.4828,0.1853,-0.0557644,26.2807,0.3,0.3
295,31.5164,0.1832,-0.0532943,26.2994,0.3,0.3
296,31.5491,0.1808,-0.0512486,26.3181,0.3,0.3
297,31.5797,0.175,-0.0328511,26.3554,0.3,0.3
298,31.6091,0.1715,-0.0435275,26.374,0.3,0.3
299,31.6373,0.1679,-0.0421779,26.3925,0.3,0.3
300,31.6642,0.1639,-0.0392271,26.4109,0.3,0.3
301,31.6897,0.1597,-0.037225,26.4294,0.3,0.3
302,31.7138,0.1553,-0.0351716,26.4478,0.3,0.3
303,31.7365,0.1506,-0.0325417,26.4661,0.3,0.3
304,31.7577,0.1457,-0.0303604,26.4844,0.3,0.3
305,31.7775,0.1406,-0.0281276,26.5027,0.3,0.3
306,31.7943,0.1298,0.00303343,26.5391,0.3,0.3
307,31.8097,0.1242,-0.0216038,26.5572,0.3,0.3
308,31.8238,0.1187,-0.0207644,26.5751,0.3,0.3
309,31.8366,0.113,-0.0183733,26.5929,0.3,0.3
310,31.8481,0.1072,-0.0164555,26.6111,0.3,0.3
